m	870	811	50	50	0	0	1800s	100	1	8009
m	683	803	50	50	0	0	1700s	100	1	8009
m	723	619	50	50	0	0	1600s	100	1	8009

r	762	151	50	50	0	0	3550s	100	1	2003
r	760	183	50	50	0	0	3555s	100	1	2003
r	137	184	50	50	0	0	3560s	100	1	2003
r	1195	288	50	50	0	0	3565s	100	1	2003
r	585	348	50	50	0	0	3570s	100	1	2003
r	849	360	50	50	0	0	3575s	100	1	2003
r	889	400	50	50	0	0	3580s	100	1	2003
r	506	434	50	50	0	0	3585s	100	1	2003
r	374	502	50	50	0	0	3590s	100	1	2003
r	668	694	50	50	0	0	3595s	100	1	2003
r	248	774	50	50	0	0	3600s	100	1	2003
r	797	915	50	50	0	0	3605s	100	1	2003
r	750	939	50	50	0	0	3610s	100	1	2003
r	1040	1058	50	50	0	0	3615s	100	1	2003
r	509	1118	50	50	0	0	3620s	100	1	2003
r	526	1123	50	50	0	0	3625s	100	1	2003
r	1390	1143	50	50	0	0	3630s	100	1	2003
r	1364	1160	50	50	0	0	3635s	100	1	2003
r	1037	1331	50	50	0	0	3640s	100	1	2003
r	737	1374	50	50	0	0	3645s	100	1	2003

