m	480	167	150	200	0	0	1700s	100	1	8052
m	522	411	150	200	0	0	1750s	100	1	8052
m	538	714	150	200	0	0	1800s	100	1	8052
m	605	1117	150	200	0	0	1850s	100	1	8052
m	196	232	150	200	0	0	1900s	100	1	8053
m	190	580	150	200	0	0	1950s	100	1	8053
m	177	1087	150	200	0	0	2000s	100	1	8053

//mine_regen_Èæ»ç¸¸										
r	587	151	100	100	0	0	3450s	100	1	2008
r	324	267	100	100	0	0	3475s	100	1	2008
r	608	881	100	100	0	0	3500s	100	1	2008
r	607	1124	100	100	0	0	3525s	100	1	2008
r	461	1350	100	100	0	0	3550s	100	1	2008
r	648	422	100	100	0	0	3575s	100	1	2008
r	557	673	100	100	0	0	3600s	100	1	2008
r	429	1037	100	100	0	0	3625s	100	1	2008
r	634	1392	100	100	0	0	3650s	100	1	2008
r	315	1311	100	100	0	0	3675s	100	1	2008
