m	727	159	10	10	0	0	600s	100	1	8005
m	720	248	10	10	0	0	600s	100	1	8005
m	626	181	10	10	0	0	600s	100	1	8005
m	548	156	10	10	0	0	600s	100	1	8006
m	441	202	10	10	0	0	600s	100	1	8006
m	387	108	10	10	0	0	600s	100	1	8006
m	315	242	10	10	0	0	600s	100	1	8007
m	172	240	10	10	0	0	600s	100	1	8007
m	240	315	10	10	0	0	600s	100	1	8007
m	147	386	10	10	0	0	600s	100	1	8005
m	208	427	10	10	0	0	600s	100	1	8005
m	260	485	10	10	0	0	600s	100	1	8005
m	346	509	10	10	0	0	600s	100	1	8006
m	326	604	10	10	0	0	600s	100	1	8006
m	200	626	10	10	0	0	600s	100	1	8006
m	193	524	10	10	0	0	600s	100	1	8007
m	246	683	10	10	0	0	600s	100	1	8007
m	180	721	10	10	0	0	600s	100	1	8007
m	236	749	10	10	0	0	600s	100	1	8005
m	313	836	10	10	0	0	600s	100	1	8005
m	387	760	10	10	0	0	600s	100	1	8005
m	408	647	10	10	0	0	600s	100	1	8006
m	534	683	10	10	0	0	600s	100	1	8006
m	499	800	10	10	0	0	600s	100	1	8006
m	559	831	10	10	0	0	600s	100	1	8007
m	641	724	10	10	0	0	600s	100	1	8007
m	693	844	10	10	0	0	600s	100	1	8007
m	718	631	10	10	0	0	600s	100	1	8005
m	776	708	10	10	0	0	600s	100	1	8005
m	847	822	10	10	0	0	600s	100	1	8005
m	819	626	10	10	0	0	600s	100	1	8006
m	844	347	10	10	0	0	600s	100	1	8006
m	824	252	10	10	0	0	600s	100	1	8006
m	781	212	10	10	0	0	600s	100	1	8007
m	680	484	10	10	0	0	600s	100	1	8007
m	763	399	10	10	0	0	600s	100	1	8007
m	484	678	10	10	0	0	600s	100	1	8005
m	567	445	10	10	0	0	600s	100	1	8005
m	608	488	10	10	0	0	600s	100	1	8005
m	370	465	10	10	0	0	600s	100	1	8005
m	135	174	10	10	0	0	600s	100	1	8005
