ra	255	43	100	100	0	0	0s	100	3	40001
ra	301	80	100	100	0	0	0s	100	3	40001
ra	158	138	100	100	0	0	0s	100	3	40001
ra	171	138	100	100	0	0	0s	100	3	40001
ra	330	178	100	100	0	0	0s	100	3	40001
ra	239	229	100	100	0	0	0s	100	3	40001
ra	196	230	100	100	0	0	0s	100	3	40001
ra	281	239	100	100	0	0	0s	100	3	40001
ra	179	241	100	100	0	0	0s	100	3	40001
ra	290	244	100	100	0	0	0s	100	3	40001
ra	322	248	100	100	0	0	0s	100	3	40001
ra	134	249	100	100	0	0	0s	100	3	40001
ra	131	255	100	100	0	0	0s	100	3	40001
ra	158	256	100	100	0	0	0s	100	3	40001
ra	270	264	100	100	0	0	0s	100	3	40001
