m	196	148	10	10	0	0	600s	100	1	8014
m	219	273	10	10	0	0	600s	100	1	8014
m	454	157	10	10	0	0	600s	100	1	8014
m	555	285	10	10	0	0	600s	100	1	8014
m	623	125	10	10	0	0	600s	100	1	8014
m	679	240	10	10	0	0	600s	100	1	8014
m	783	128	10	10	0	0	600s	100	1	8014
m	866	213	10	10	0	0	600s	100	1	8014
m	981	122	10	10	0	0	600s	100	1	8014
m	973	249	10	10	0	0	600s	100	1	8014
m	1109	122	10	10	0	0	600s	100	1	8014
m	1145	243	10	10	0	0	600s	100	1	8014
m	1266	142	10	10	0	0	600s	100	1	8014
m	1349	231	10	10	0	0	600s	100	1	8014
m	154	368	10	10	0	0	600s	100	1	8014
m	216	495	10	10	0	0	600s	100	1	8014
m	439	377	10	10	0	0	600s	100	1	8014
m	427	557	10	10	0	0	600s	100	1	8014
m	590	380	10	10	0	0	600s	100	1	8014
m	587	507	10	10	0	0	600s	100	1	8014
m	682	412	10	10	0	0	600s	100	1	8014
m	729	563	10	10	0	0	600s	100	1	8014
m	848	409	10	10	0	0	600s	100	1	8014
m	940	525	10	10	0	0	600s	100	1	8014
m	1115	400	10	10	0	0	600s	100	1	8014
m	1171	543	10	10	0	0	600s	100	1	8014
m	1340	383	10	10	0	0	600s	100	1	8014
m	1349	507	10	10	0	0	600s	100	1	8014
m	86	703	10	10	0	0	600s	100	1	8014
m	116	789	10	10	0	0	600s	100	1	8014
m	196	726	10	10	0	0	600s	100	1	8014
m	190	676	10	10	0	0	600s	100	1	8014
m	415	676	10	10	0	0	600s	100	1	8014
m	427	842	10	10	0	0	600s	100	1	8014
m	578	682	10	10	0	0	600s	100	1	8014
m	640	863	10	10	0	0	600s	100	1	8014
m	792	640	10	10	0	0	600s	100	1	8014
m	907	836	10	10	0	0	600s	100	1	8014
m	1118	866	10	10	0	0	600s	100	1	8014
m	1180	679	10	10	0	0	600s	100	1	8014
m	1305	667	10	10	0	0	600s	100	1	8014
m	1323	866	10	10	0	0	600s	100	1	8014
m	1237	872	10	10	0	0	600s	100	1	8014
m	1432	715	10	10	0	0	600s	100	1	8014
m	1411	1017	10	10	0	0	600s	100	1	8014
m	1325	1142	10	10	0	0	600s	100	1	8014
m	1237	1005	10	10	0	0	600s	100	1	8014
m	1115	1174	10	10	0	0	600s	100	1	8014
m	979	1174	10	10	0	0	600s	100	1	8014
m	946	1020	10	10	0	0	600s	100	1	8014
m	744	990	10	10	0	0	600s	100	1	8014
m	762	1142	10	10	0	0	600s	100	1	8014
m	638	1165	10	10	0	0	600s	100	1	8014
m	537	987	10	10	0	0	600s	100	1	8014
m	403	987	10	10	0	0	600s	100	1	8014
m	356	1159	10	10	0	0	600s	100	1	8014
m	101	1153	10	10	0	0	600s	100	1	8014
m	187	1020	10	10	0	0	600s	100	1	8014
m	86	1394	10	10	0	0	600s	100	1	8014
m	196	1346	10	10	0	0	600s	100	1	8014
m	344	1453	10	10	0	0	600s	100	1	8014
m	448	1308	10	10	0	0	600s	100	1	8014
m	555	1355	10	10	0	0	600s	100	1	8014
m	623	1432	10	10	0	0	600s	100	1	8014
m	771	1337	10	10	0	0	600s	100	1	8014
m	958	1320	10	10	0	0	600s	100	1	8014
m	1097	1343	10	10	0	0	600s	100	1	8014
m	1245	1417	10	10	0	0	600s	100	1	8014
m	1325	1349	10	10	0	0	600s	100	1	8014
