m	237	756	150	200	0	0	1700s	100	1	8051
m	450	423	150	200	0	0	1750s	100	1	8051
m	890	599	150	200	0	0	1800s	100	1	8051
m	246	285	150	200	0	0	1850s	100	1	8051
m	1321	244	150	200	0	0	1900s	100	1	8052
m	1373	1270	150	200	0	0	1950s	100	1	8052
m	1144	869	150	200	0	0	2000s	100	1	8052

//ine_regen_¿ëµÎ°ù										
r	403	840	100	100	0	0	3450s	100	1	2008
r	558	577	100	100	0	0	3475s	100	1	2008
r	1042	1250	100	100	0	0	3500s	100	1	2008
r	1348	1027	100	100	0	0	3525s	100	1	2008
r	1318	209	100	100	0	0	3550s	100	1	2008
r	263	490	100	100	0	0	3575s	100	1	2008
r	707	830	100	100	0	0	3600s	100	1	2008
r	1212	1256	100	100	0	0	3625s	100	1	2008
r	1391	857	100	100	0	0	3650s	100	1	2008
r	1170	769	100	100	0	0	3675s	100	1	2008
