r	163	126	50	50	0	0	3000s	100	1	2007
r	912	155	50	50	0	0	3050s	100	1	2007
r	101	218	50	50	0	0	3100s	100	1	2007
r	509	463	50	50	0	0	3150s	100	1	2007
r	542	476	50	50	0	0	3200s	100	1	2007
r	373	516	50	50	0	0	3250s	100	1	2007
r	464	562	50	50	0	0	3300s	100	1	2007
r	439	766	50	50	0	0	3350s	100	1	2007
r	222	793	50	50	0	0	3400s	100	1	2007
r	917	800	50	50	0	0	3450s	100	1	2007
r	116	804	50	50	0	0	3500s	100	1	2007
r	99	806	50	50	0	0	3550s	100	1	2007
r	495	822	50	50	0	0	3600s	100	1	2007
r	547	833	50	50	0	0	3650s	100	1	2007
r	197	854	50	50	0	0	3700s	100	1	2007
r	207	899	50	50	0	0	3750s	100	1	2007

